external_id,timestamp,latitude,longitude,prev_latitude,prev_longitude,length,width,height,speed,direction,wind_speed,wind_direction,current_speed,current_direction,sea_ice_concentration,next_latitude,next_longitude
C-028,2026-08-22T18:00:00+00:00,-71.5667,-20.2797,-71.6426,-20.1146,29483.7,17637.9,206.3,1.02,325.5,36.9,297.6,0.56,310.5,32.6,-71.4823,-20.463
C-028,2026-08-23T00:00:00+00:00,-71.4823,-20.463,-71.6177,-20.4813,29483.7,17637.9,206.3,1.5,2.5,19.6,358.0,1.57,347.5,55.4,-71.332,-20.4427
C-028,2026-08-23T06:00:00+00:00,-71.332,-20.4427,-71.3036,-20.9031,29483.7,17637.9,206.3,1.67,100.9,32.9,96.0,1.45,85.9,34.9,-71.3635,-19.9311
C-028,2026-08-23T12:00:00+00:00,-71.3635,-19.9311,-71.4599,-20.1832,29483.7,17637.9,206.3,1.39,39.9,17.2,12.9,1.49,24.9,61.2,-71.2564,-19.651
C-028,2026-08-23T18:00:00+00:00,-71.2564,-19.651,-71.3494,-19.8638,29483.7,17637.9,206.3,1.28,36.3,11.1,24.9,1.42,21.3,52.8,-71.153,-19.4146
C-028,2026-08-24T00:00:00+00:00,-71.153,-19.4146,-71.1856,-19.6702,29483.7,17637.9,206.3,0.99,68.4,23.4,24.1,0.79,53.4,38.1,-71.1168,-19.1306
C-028,2026-08-24T06:00:00+00:00,-71.1168,-19.1306,-71.0817,-18.9277,29483.7,17637.9,206.3,0.83,241.9,15.6,241.2,0.7,226.9,23.5,-71.1557,-19.3561
C-028,2026-08-24T12:00:00+00:00,-71.1557,-19.3561,-71.2584,-19.1014,29483.7,17637.9,206.3,1.46,321.3,24.0,295.0,1.43,306.3,50.9,-71.0415,-19.6392
C-028,2026-08-24T18:00:00+00:00,-71.0415,-19.6392,-70.9325,-19.8061,29483.7,17637.9,206.3,1.35,153.6,26.6,162.1,1.3,138.6,61.7,-71.1627,-19.4537
C-028,2026-08-25T00:00:00+00:00,-71.1627,-19.4537,-71.2658,-19.2836,29483.7,17637.9,206.3,1.3,332.0,27.5,327.7,1.22,317.0,61.8,-71.0481,-19.6428
C-028,2026-08-25T06:00:00+00:00,-71.0481,-19.6428,-70.9367,-19.4532,29483.7,17637.9,206.3,1.41,208.9,11.7,193.2,1.54,193.9,36.6,-71.1718,-19.8534
C-028,2026-08-25T12:00:00+00:00,-71.1718,-19.8534,-71.0821,-19.9617,29483.7,17637.9,206.3,1.07,158.7,24.2,139.0,1.07,143.7,84.2,-71.2715,-19.7331
C-028,2026-08-25T18:00:00+00:00,-71.2715,-19.7331,-71.3556,-19.4252,29483.7,17637.9,206.3,1.44,310.4,23.8,279.5,1.44,295.4,58.9,-71.1781,-20.0752
C-028,2026-08-26T00:00:00+00:00,-71.1781,-20.0752,-71.251,-20.166,29483.7,17637.9,206.3,0.87,21.9,17.2,354.7,0.87,6.9,74.4,-71.0971,-19.9744
C-028,2026-08-26T06:00:00+00:00,-71.0971,-19.9744,-71.1501,-19.718,29483.7,17637.9,206.3,1.09,302.5,11.1,302.3,1.15,287.5,35.1,-71.0382,-20.2592
C-028,2026-08-26T12:00:00+00:00,-71.0382,-20.2592,-71.1567,-20.0288,29483.7,17637.9,206.3,1.56,327.7,32.3,310.3,1.58,312.7,82.6,-70.9067,-20.5153
C-028,2026-08-26T18:00:00+00:00,-70.9067,-20.5153,-70.9368,-20.6766,29483.7,17637.9,206.3,0.67,60.2,29.3,63.0,0.39,45.2,56.2,-70.8731,-20.336
C-028,2026-08-27T00:00:00+00:00,-70.8731,-20.336,-70.7965,-20.416,29483.7,17637.9,206.3,0.9,161.1,14.8,161.8,0.93,146.1,71.5,-70.9583,-20.2472
C-028,2026-08-27T06:00:00+00:00,-70.9583,-20.2472,-71.0098,-20.5058,29483.7,17637.9,206.3,1.1,58.6,12.5,40.6,1.1,43.6,22.0,-70.901,-19.9599
C-028,2026-08-27T12:00:00+00:00,-70.901,-19.9599,-70.9912,-20.3419,29483.7,17637.9,206.3,1.71,54.2,35.6,56.6,1.43,39.2,31.2,-70.8007,-19.5354
C-028,2026-08-27T18:00:00+00:00,-70.8007,-19.5354,-70.9328,-19.4726,29483.7,17637.9,206.3,1.48,351.1,34.0,332.7,1.2,336.1,33.8,-70.6539,-19.6052
C-028,2026-08-28T00:00:00+00:00,-70.6539,-19.6052,-70.6968,-19.6332,29483.7,17637.9,206.3,0.49,12.2,12.4,16.1,0.36,357.2,31.4,-70.6063,-19.574
C-028,2026-08-28T06:00:00+00:00,-70.6063,-19.574,-70.6693,-19.7088,29483.7,17637.9,206.3,0.86,35.4,8.1,22.7,0.93,20.4,44.7,-70.5363,-19.4243
C-028,2026-08-28T12:00:00+00:00,-70.5363,-19.4243,-70.628,-19.5932,29483.7,17637.9,206.3,1.19,31.5,9.4,10.7,1.38,16.5,76.4,-70.4344,-19.2366
C-028,2026-08-28T18:00:00+00:00,-70.4344,-19.2366,-70.3633,-18.9227,29483.7,17637.9,206.3,1.41,235.9,35.6,243.6,1.2,220.9,55.6,-70.5134,-19.5854
C-028,2026-08-29T00:00:00+00:00,-70.5134,-19.5854,-70.5665,-19.8478,29483.7,17637.9,206.3,1.14,58.7,32.5,68.2,0.74,43.7,24.0,-70.4544,-19.2939
C-028,2026-08-29T06:00:00+00:00,-70.4544,-19.2939,-70.5254,-19.1578,29483.7,17637.9,206.3,0.94,327.3,29.7,323.2,0.61,312.3,35.9,-70.3754,-19.4451
C-028,2026-08-29T12:00:00+00:00,-70.3754,-19.4451,-70.3152,-19.0705,29483.7,17637.9,206.3,1.55,244.4,36.3,212.3,1.26,229.4,38.0,-70.4423,-19.8614
C-028,2026-08-29T18:00:00+00:00,-70.4423,-19.8614,-70.4408,-19.5287,29483.7,17637.9,206.3,1.24,269.2,31.5,275.9,0.97,254.2,40.5,-70.444,-20.2311
C-028,2026-08-30T00:00:00+00:00,-70.444,-20.2311,-70.5162,-20.3064,29483.7,17637.9,206.3,0.85,19.3,20.3,353.7,0.64,4.3,26.3,-70.3638,-20.1474
C-028,2026-08-30T06:00:00+00:00,-70.3638,-20.1474,-70.3775,-19.7846,29483.7,17637.9,206.3,1.36,276.4,8.1,264.0,1.59,261.4,68.9,-70.3486,-20.5505
C-028,2026-08-30T12:00:00+00:00,-70.3486,-20.5505,-70.4915,-20.5728,29483.7,17637.9,206.3,1.59,3.0,35.5,1.3,1.34,348.0,41.4,-70.1897,-20.5257
C-028,2026-08-30T18:00:00+00:00,-70.1897,-20.5257,-70.0924,-20.755,29483.7,17637.9,206.3,1.38,141.4,30.3,136.5,1.37,126.4,78.7,-70.2978,-20.271
D-033,2026-08-01T00:00:00+00:00,-71.5392,-19.5507,-71.5955,-19.4604,31422.0,16244.5,98.9,0.7,333.1,10.2,325.8,0.75,318.1,76.4,-71.4767,-19.651
D-033,2026-08-01T06:00:00+00:00,-71.4767,-19.651,-71.5307,-19.2872,31422.0,16244.5,98.9,1.42,295.0,29.3,253.5,1.45,280.0,84.1,-71.4168,-20.0553
D-033,2026-08-01T12:00:00+00:00,-71.4168,-20.0553,-71.3631,-20.0854,31422.0,16244.5,98.9,0.61,169.9,8.0,160.9,0.65,154.9,73.2,-71.4764,-20.0218
D-033,2026-08-01T18:00:00+00:00,-71.4764,-20.0218,-71.4878,-20.3827,31422.0,16244.5,98.9,1.28,84.3,35.5,96.8,1.07,69.3,60.0,-71.4637,-19.6208
D-033,2026-08-02T00:00:00+00:00,-71.4637,-19.6208,-71.4124,-19.5184,31422.0,16244.5,98.9,0.67,212.4,19.0,202.2,0.47,197.4,33.1,-71.5207,-19.7346
D-033,2026-08-02T06:00:00+00:00,-71.5207,-19.7346,-71.4136,-19.8927,31422.0,16244.5,98.9,1.31,154.9,24.6,136.1,1.22,139.9,46.3,-71.6398,-19.5589
D-033,2026-08-02T12:00:00+00:00,-71.6398,-19.5589,-71.6012,-19.5932,31422.0,16244.5,98.9,0.44,164.3,19.7,165.3,0.22,149.3,48.2,-71.6826,-19.5207
D-033,2026-08-02T18:00:00+00:00,-71.6826,-19.5207,-71.7659,-19.4055,31422.0,16244.5,98.9,1.01,336.5,24.7,323.2,0.99,321.5,84.7,-71.59,-19.6487
D-033,2026-08-03T00:00:00+00:00,-71.59,-19.6487,-71.4782,-19.6391,31422.0,16244.5,98.9,1.24,181.6,27.8,174.7,1.06,166.6,44.1,-71.7141,-19.6593
D-033,2026-08-03T06:00:00+00:00,-71.7141,-19.6593,-71.7669,-19.8966,31422.0,16244.5,98.9,1.01,54.7,25.7,65.0,0.83,39.7,49.5,-71.6555,-19.3957
D-033,2026-08-03T12:00:00+00:00,-71.6555,-19.3957,-71.6179,-19.219,31422.0,16244.5,98.9,0.75,235.9,19.3,249.6,0.53,220.9,25.7,-71.6974,-19.592
D-033,2026-08-03T18:00:00+00:00,-71.6974,-19.592,-71.6855,-19.1763,31422.0,16244.5,98.9,1.46,264.8,20.9,252.6,1.58,249.8,82.6,-71.7105,-20.054
D-033,2026-08-04T00:00:00+00:00,-71.7105,-20.054,-71.5935,-19.8467,31422.0,16244.5,98.9,1.49,209.1,23.7,201.3,1.42,194.1,39.7,-71.8404,-20.2842
D-033,2026-08-04T06:00:00+00:00,-71.8404,-20.2842,-71.9421,-20.2357,31422.0,16244.5,98.9,1.14,351.5,10.4,307.7,1.27,336.5,57.2,-71.7275,-20.3381
D-033,2026-08-04T12:00:00+00:00,-71.7275,-20.3381,-71.8585,-20.2288,31422.0,16244.5,98.9,1.5,345.3,36.0,338.7,1.3,330.3,53.2,-71.5819,-20.4595
D-033,2026-08-04T18:00:00+00:00,-71.5819,-20.4595,-71.6662,-20.725,31422.0,16244.5,98.9,1.32,44.8,37.1,42.4,0.88,29.8,25.9,-71.4882,-20.1646
D-033,2026-08-05T00:00:00+00:00,-71.4882,-20.1646,-71.3902,-20.2087,31422.0,16244.5,98.9,1.1,171.9,30.4,175.8,0.74,156.9,24.9,-71.5972,-20.1156
D-033,2026-08-05T06:00:00+00:00,-71.5972,-20.1156,-71.6186,-19.7557,31422.0,16244.5,98.9,1.28,280.7,24.3,287.0,1.1,265.7,26.0,-71.5734,-20.5156
D-033,2026-08-05T12:00:00+00:00,-71.5734,-20.5156,-71.5149,-20.6403,31422.0,16244.5,98.9,0.78,146.0,29.4,145.0,0.39,131.0,30.6,-71.6383,-20.377
D-033,2026-08-05T18:00:00+00:00,-71.6383,-20.377,-71.538,-20.4842,31422.0,16244.5,98.9,1.17,161.4,26.1,171.9,0.92,146.4,23.5,-71.7496,-20.2579
D-033,2026-08-06T00:00:00+00:00,-71.7496,-20.2579,-71.8755,-20.4601,31422.0,16244.5,98.9,1.56,26.7,29.2,358.5,1.44,11.7,43.8,-71.6098,-20.0332
D-033,2026-08-06T06:00:00+00:00,-71.6098,-20.0332,-71.6608,-20.3611,31422.0,16244.5,98.9,1.28,63.7,35.5,37.9,0.97,48.7,44.2,-71.5531,-19.6688
D-033,2026-08-06T12:00:00+00:00,-71.5531,-19.6688,-71.6465,-19.851,31422.0,16244.5,98.9,1.22,31.7,33.0,16.3,0.81,16.7,20.2,-71.4493,-19.4663
D-033,2026-08-06T18:00:00+00:00,-71.4493,-19.4663,-71.5195,-19.8533,31422.0,16244.5,98.9,1.57,60.3,25.3,45.5,1.42,45.3,20.0,-71.3713,-19.0364
D-033,2026-08-07T00:00:00+00:00,-71.3713,-19.0364,-71.4258,-19.0383,31422.0,16244.5,98.9,0.61,0.6,25.2,337.7,0.27,345.6,34.3,-71.3107,-19.0342
D-033,2026-08-07T06:00:00+00:00,-71.3107,-19.0342,-71.2802,-19.2777,31422.0,16244.5,98.9,0.93,111.4,29.1,123.2,0.59,96.4,31.2,-71.3446,-18.7637
D-033,2026-08-07T12:00:00+00:00,-71.3446,-18.7637,-71.2302,-19.0163,31422.0,16244.5,98.9,1.55,144.8,32.8,100.2,1.41,129.8,52.7,-71.4716,-18.4831
D-033,2026-08-07T18:00:00+00:00,-71.4716,-18.4831,-71.4403,-18.0158,31422.0,16244.5,98.9,1.68,258.1,35.6,220.0,1.44,243.1,38.2,-71.5064,-19.0023
D-033,2026-08-08T00:00:00+00:00,-71.5064,-19.0023,-71.431,-18.8389,31422.0,16244.5,98.9,1.02,214.5,9.8,174.8,1.11,199.5,53.6,-71.5902,-19.1839
D-033,2026-08-08T06:00:00+00:00,-71.5902,-19.1839,-71.5967,-19.4051,31422.0,16244.5,98.9,0.78,84.7,12.8,94.3,0.83,69.7,84.6,-71.5829,-18.9381
D-033,2026-08-08T12:00:00+00:00,-71.5829,-18.9381,-71.6571,-19.0229,31422.0,16244.5,98.9,0.88,19.8,10.2,339.0,0.96,4.8,70.2,-71.5005,-18.8439
D-033,2026-08-08T18:00:00+00:00,-71.5005,-18.8439,-71.5433,-19.1373,31422.0,16244.5,98.9,1.14,65.3,8.2,23.7,1.3,50.3,61.7,-71.4529,-18.518
D-033,2026-08-09T00:00:00+00:00,-71.4529,-18.518,-71.5178,-18.629,31422.0,16244.5,98.9,0.82,28.5,30.6,21.2,0.36,13.5,20.1,-71.3808,-18.3946
D-033,2026-08-09T06:00:00+00:00,-71.3808,-18.3946,-71.2865,-18.2182,31422.0,16244.5,98.9,1.22,210.8,13.3,167.0,1.33,195.8,62.7,-71.4856,-18.5906
D-033,2026-08-09T12:00:00+00:00,-71.4856,-18.5906,-71.3978,-18.8106,31422.0,16244.5,98.9,1.24,141.5,17.4,153.9,1.25,126.5,43.6,-71.5831,-18.3462
D-033,2026-08-09T18:00:00+00:00,-71.5831,-18.3462,-71.691,-18.2524,31422.0,16244.5,98.9,1.24,344.6,36.4,310.4,0.82,329.6,28.9,-71.4633,-18.4504
D-033,2026-08-10T00:00:00+00:00,-71.4633,-18.4504,-71.3583,-18.4095,31422.0,16244.5,98.9,1.17,187.1,9.3,166.5,1.33,172.1,64.2,-71.5798,-18.4959
D-033,2026-08-10T06:00:00+00:00,-71.5798,-18.4959,-71.4798,-18.3205,31422.0,16244.5,98.9,1.27,209.0,8.1,174.2,1.47,194.0,62.5,-71.691,-18.6909
D-033,2026-08-10T12:00:00+00:00,-71.691,-18.6909,-71.6439,-18.482,31422.0,16244.5,98.9,0.9,234.3,34.3,206.6,0.64,219.3,65.4,-71.7434,-18.923
D-033,2026-08-10T18:00:00+00:00,-71.7434,-18.923,-71.7024,-18.586,31422.0,16244.5,98.9,1.26,248.8,14.8,232.5,1.32,233.8,46.9,-71.7888,-19.2975
D-033,2026-08-11T00:00:00+00:00,-71.7888,-19.2975,-71.8056,-19.7035,31422.0,16244.5,98.9,1.42,82.5,24.7,76.8,1.4,67.5,58.7,-71.7702,-18.8464
D-033,2026-08-11T06:00:00+00:00,-71.7702,-18.8464,-71.7245,-18.7777,31422.0,16244.5,98.9,0.56,205.2,16.4,170.0,0.36,190.2,25.7,-71.821,-18.9227
D-033,2026-08-11T12:00:00+00:00,-71.821,-18.9227,-71.9005,-18.5328,31422.0,16244.5,98.9,1.61,303.2,26.7,259.5,1.5,288.2,33.1,-71.7326,-19.3559
D-033,2026-08-11T18:00:00+00:00,-71.7326,-19.3559,-71.6955,-19.2373,31422.0,16244.5,98.9,0.58,225.1,17.3,193.8,0.5,210.1,70.3,-71.7738,-19.4877
D-033,2026-08-12T00:00:00+00:00,-71.7738,-19.4877,-71.7393,-19.5486,31422.0,16244.5,98.9,0.44,151.1,9.1,119.6,0.42,136.1,63.2,-71.8121,-19.4201
D-033,2026-08-12T06:00:00+00:00,-71.8121,-19.4201,-71.8249,-19.2673,31422.0,16244.5,98.9,0.55,285.0,20.1,246.5,0.3,270.0,33.9,-71.7979,-19.59
D-033,2026-08-12T12:00:00+00:00,-71.7979,-19.59,-71.8197,-19.3303,31422.0,16244.5,98.9,0.93,285.0,34.4,284.6,0.7,270.0,69.7,-71.7738,-19.8785
D-033,2026-08-12T18:00:00+00:00,-71.7738,-19.8785,-71.6696,-20.2524,31422.0,16244.5,98.9,1.74,131.7,32.7,121.5,1.49,116.7,23.9,-71.8895,-19.4631
D-033,2026-08-13T00:00:00+00:00,-71.8895,-19.4631,-71.9816,-19.5837,31422.0,16244.5,98.9,1.1,22.2,33.9,352.4,0.81,7.2,49.1,-71.7873,-19.329
D-033,2026-08-13T06:00:00+00:00,-71.7873,-19.329,-71.8105,-19.7087,31422.0,16244.5,98.9,1.34,78.9,25.6,78.9,1.2,63.9,39.5,-71.7615,-18.9072
D-033,2026-08-13T12:00:00+00:00,-71.7615,-18.9072,-71.7892,-19.1049,31422.0,16244.5,98.9,0.75,65.9,24.3,70.3,0.63,50.9,72.0,-71.7307,-18.6876
D-033,2026-08-13T18:00:00+00:00,-71.7307,-18.6876,-71.8368,-18.9375,31422.0,16244.5,98.9,1.46,36.4,19.5,353.3,1.47,21.4,39.4,-71.6128,-18.4098
D-033,2026-08-14T00:00:00+00:00,-71.6128,-18.4098,-71.5323,-18.398,31422.0,16244.5,98.9,0.89,182.7,35.5,194.5,0.66,167.7,73.1,-71.7023,-18.423
D-033,2026-08-14T06:00:00+00:00,-71.7023,-18.423,-71.6946,-18.1033,31422.0,16244.5,98.9,1.12,265.6,35.8,253.7,0.75,250.6,41.8,-71.7108,-18.7782
D-033,2026-08-14T12:00:00+00:00,-71.7108,-18.7782,-71.7515,-18.7891,31422.0,16244.5,98.9,0.45,4.8,10.4,345.9,0.42,349.8,67.4,-71.6656,-18.7661
D-033,2026-08-14T18:00:00+00:00,-71.6656,-18.7661,-71.7403,-19.0637,31422.0,16244.5,98.9,1.33,51.4,8.3,12.2,1.51,36.4,41.1,-71.5825,-18.4354
D-033,2026-08-15T00:00:00+00:00,-71.5825,-18.4354,-71.5381,-18.3439,31422.0,16244.5,98.9,0.59,213.1,9.3,226.4,0.63,198.1,84.4,-71.6318,-18.5371
D-033,2026-08-15T06:00:00+00:00,-71.6318,-18.5371,-71.5542,-18.8425,31422.0,16244.5,98.9,1.37,128.9,11.1,84.1,1.53,113.9,50.1,-71.7181,-18.1977
D-033,2026-08-15T12:00:00+00:00,-71.7181,-18.1977,-71.6126,-18.2825,31422.0,16244.5,98.9,1.21,165.8,23.2,139.6,1.04,150.8,29.3,-71.8352,-18.1035
D-033,2026-08-15T18:00:00+00:00,-71.8352,-18.1035,-71.8221,-17.8104,31422.0,16244.5,98.9,1.02,261.8,32.2,253.5,0.82,246.8,64.6,-71.8498,-18.4292
D-033,2026-08-16T00:00:00+00:00,-71.8498,-18.4292,-71.8275,-18.2277,31422.0,16244.5,98.9,0.74,250.4,13.3,228.2,0.77,235.4,79.8,-71.8746,-18.6532
D-033,2026-08-16T06:00:00+00:00,-71.8746,-18.6532,-71.9326,-18.6948,31422.0,16244.5,98.9,0.66,12.6,17.5,331.2,0.58,357.6,64.4,-71.8101,-18.6069
D-033,2026-08-16T12:00:00+00:00,-71.8101,-18.6069,-71.8943,-18.3591,31422.0,16244.5,98.9,1.27,317.4,37.9,321.5,1.13,302.4,78.6,-71.7167,-18.8822
D-033,2026-08-16T18:00:00+00:00,-71.7167,-18.8822,-71.8155,-18.9195,31422.0,16244.5,98.9,1.1,6.8,31.5,324.0,0.7,351.8,20.7,-71.6069,-18.8407
D-033,2026-08-17T00:00:00+00:00,-71.6069,-18.8407,-71.5878,-18.4353,31422.0,16244.5,98.9,1.44,261.5,33.8,273.4,1.18,246.5,40.8,-71.6282,-19.2912
D-033,2026-08-17T06:00:00+00:00,-71.6282,-19.2912,-71.7579,-19.2187,31422.0,16244.5,98.9,1.46,350.0,18.1,310.6,1.5,335.0,42.6,-71.4841,-19.3718
D-033,2026-08-17T12:00:00+00:00,-71.4841,-19.3718,-71.4639,-19.0588,31422.0,16244.5,98.9,1.13,258.5,31.9,247.1,1.02,243.5,77.9,-71.5065,-19.7196
D-033,2026-08-17T18:00:00+00:00,-71.5065,-19.7196,-71.4618,-19.6876,31422.0,16244.5,98.9,0.51,192.8,18.2,157.7,0.26,177.8,26.5,-71.5562,-19.7551
D-033,2026-08-18T00:00:00+00:00,-71.5562,-19.7551,-71.5567,-19.9444,31422.0,16244.5,98.9,0.66,89.6,21.3,68.9,0.38,74.6,23.2,-71.5557,-19.5449
D-033,2026-08-18T06:00:00+00:00,-71.5557,-19.5449,-71.5912,-19.2554,31422.0,16244.5,98.9,1.09,291.2,18.6,267.5,1.14,276.2,79.4,-71.5163,-19.8666
D-033,2026-08-18T12:00:00+00:00,-71.5163,-19.8666,-71.5703,-19.8127,31422.0,16244.5,98.9,0.63,342.5,28.0,298.5,0.27,327.5,38.7,-71.4562,-19.9264
D-033,2026-08-18T18:00:00+00:00,-71.4562,-19.9264,-71.4326,-20.1827,31422.0,16244.5,98.9,0.94,106.1,28.3,77.8,0.63,91.1,33.2,-71.4824,-19.6417
D-033,2026-08-19T00:00:00+00:00,-71.4824,-19.6417,-71.5609,-19.8162,31422.0,16244.5,98.9,1.07,35.2,34.9,42.7,0.59,20.2,22.0,-71.3952,-19.4477
D-033,2026-08-19T06:00:00+00:00,-71.3952,-19.4477,-71.4432,-19.7063,31422.0,16244.5,98.9,1.06,59.8,14.4,16.4,1.06,44.8,38.5,-71.3417,-19.1605
D-033,2026-08-19T12:00:00+00:00,-71.3417,-19.1605,-71.3282,-19.44,31422.0,16244.5,98.9,1.0,98.6,10.2,108.0,1.06,83.6,34.4,-71.3567,-18.85
D-033,2026-08-19T18:00:00+00:00,-71.3567,-18.85,-71.4296,-18.6006,31422.0,16244.5,98.9,1.2,312.4,27.6,317.0,1.06,297.4,55.5,-71.2758,-19.127
D-033,2026-08-20T00:00:00+00:00,-71.2758,-19.127,-71.3331,-18.7636,31422.0,16244.5,98.9,1.44,296.2,18.4,270.0,1.47,281.2,42.1,-71.212,-19.5308
D-033,2026-08-20T06:00:00+00:00,-71.212,-19.5308,-71.1873,-19.5768,31422.0,16244.5,98.9,0.32,149.1,9.4,139.7,0.25,134.1,51.6,-71.2395,-19.4797
D-033,2026-08-20T12:00:00+00:00,-71.2395,-19.4797,-71.2818,-19.5381,31422.0,16244.5,98.9,0.51,24.0,36.2,4.7,0.23,9.0,81.3,-71.1926,-19.4148
D-033,2026-08-20T18:00:00+00:00,-71.1926,-19.4148,-71.134,-19.3288,31422.0,16244.5,98.9,0.72,205.3,35.3,197.1,0.3,190.3,48.6,-71.2577,-19.5103
D-033,2026-08-21T00:00:00+00:00,-71.2577,-19.5103,-71.3587,-19.2899,31422.0,16244.5,98.9,1.37,325.0,15.9,280.2,1.45,310.0,52.6,-71.1455,-19.7553
D-033,2026-08-21T06:00:00+00:00,-71.1455,-19.7553,-71.2511,-20.0621,31422.0,16244.5,98.9,1.61,43.2,28.8,45.1,1.45,28.2,32.6,-71.0281,-19.4145
D-033,2026-08-21T12:00:00+00:00,-71.0281,-19.4145,-70.9245,-19.5656,31422.0,16244.5,98.9,1.27,154.6,33.4,110.4,1.18,139.6,76.0,-71.1432,-19.2466
D-033,2026-08-21T18:00:00+00:00,-71.1432,-19.2466,-71.0755,-19.2765,31422.0,16244.5,98.9,0.76,171.9,8.6,141.3,0.84,156.9,75.0,-71.2185,-19.2133
D-033,2026-08-22T00:00:00+00:00,-71.2185,-19.2133,-71.2764,-19.2411,31422.0,16244.5,98.9,0.65,8.8,18.0,2.9,0.42,353.8,20.7,-71.1541,-19.1824
D-033,2026-08-22T06:00:00+00:00,-71.1541,-19.1824,-71.227,-19.1326,31422.0,16244.5,98.9,0.83,347.5,22.8,354.7,0.64,332.5,45.4,-71.0731,-19.2379
D-033,2026-08-22T12:00:00+00:00,-71.0731,-19.2379,-71.0155,-19.2214,31422.0,16244.5,98.9,0.64,185.3,16.6,165.4,0.56,170.3,60.8,-71.1372,-19.2562
D-033,2026-08-22T18:00:00+00:00,-71.1372,-19.2562,-71.0171,-19.0886,31422.0,16244.5,98.9,1.46,204.3,27.8,206.2,1.29,189.3,34.4,-71.2706,-19.4424
D-033,2026-08-23T00:00:00+00:00,-71.2706,-19.4424,-71.2849,-19.5452,31422.0,16244.5,98.9,0.4,66.5,17.9,34.3,0.22,51.5,57.1,-71.2547,-19.3283
D-033,2026-08-23T06:00:00+00:00,-71.2547,-19.3283,-71.3406,-18.9984,31422.0,16244.5,98.9,1.51,309.0,27.3,321.2,1.37,294.0,35.9,-71.1592,-19.6949
D-033,2026-08-23T12:00:00+00:00,-71.1592,-19.6949,-71.2663,-19.6665,31422.0,16244.5,98.9,1.19,355.1,27.1,345.3,0.98,340.1,36.5,-71.0402,-19.7264
D-033,2026-08-23T18:00:00+00:00,-71.0402,-19.7264,-71.0708,-19.6656,31422.0,16244.5,98.9,0.4,327.1,8.4,319.1,0.36,312.1,48.9,-71.0062,-19.794
D-033,2026-08-24T00:00:00+00:00,-71.0062,-19.794,-70.997,-19.6228,31422.0,16244.5,98.9,0.63,260.6,31.8,221.9,0.21,245.6,41.7,-71.0164,-19.9842
D-033,2026-08-24T06:00:00+00:00,-71.0164,-19.9842,-71.1059,-20.0129,31422.0,16244.5,98.9,1.0,5.9,37.3,328.4,0.67,350.9,56.6,-70.917,-19.9524
D-033,2026-08-24T12:00:00+00:00,-70.917,-19.9524,-70.8412,-19.7935,31422.0,16244.5,98.9,1.02,214.4,31.7,195.5,0.65,199.4,32.1,-71.0012,-20.1291
D-033,2026-08-24T18:00:00+00:00,-71.0012,-20.1291,-70.9994,-19.7953,31422.0,16244.5,98.9,1.21,269.0,13.1,265.3,1.28,254.0,45.7,-71.0033,-20.4999
D-033,2026-08-25T00:00:00+00:00,-71.0033,-20.4999,-71.075,-20.4056,31422.0,16244.5,98.9,0.86,336.8,14.9,303.5,0.79,321.8,31.6,-70.9238,-20.6048
D-033,2026-08-25T06:00:00+00:00,-70.9238,-20.6048,-70.9065,-20.3901,31422.0,16244.5,98.9,0.8,256.1,8.3,249.9,0.84,241.1,32.1,-70.943,-20.8434
D-033,2026-08-25T12:00:00+00:00,-70.943,-20.8434,-71.062,-20.9809,31422.0,16244.5,98.9,1.41,20.7,15.7,354.0,1.45,5.7,28.2,-70.8108,-20.6905
D-033,2026-08-25T18:00:00+00:00,-70.8108,-20.6905,-70.8439,-21.1171,31422.0,16244.5,98.9,1.6,76.7,35.2,41.2,1.32,61.7,34.7,-70.7741,-20.2165
D-033,2026-08-26T00:00:00+00:00,-70.7741,-20.2165,-70.8415,-20.331,31422.0,16244.5,98.9,0.86,29.2,30.6,2.2,0.46,14.2,30.9,-70.6993,-20.0893
D-033,2026-08-26T06:00:00+00:00,-70.6993,-20.0893,-70.607,-19.9413,31422.0,16244.5,98.9,1.16,207.9,27.4,218.9,1.12,192.9,78.9,-70.8018,-20.2538
D-033,2026-08-26T12:00:00+00:00,-70.8018,-20.2538,-70.8578,-20.5389,31422.0,16244.5,98.9,1.21,59.1,23.7,44.8,1.0,44.1,20.3,-70.7396,-19.937
D-033,2026-08-26T18:00:00+00:00,-70.7396,-19.937,-70.7831,-20.0006,31422.0,16244.5,98.9,0.54,25.7,19.0,34.0,0.35,10.7,48.4,-70.6912,-19.8663
D-033,2026-08-27T00:00:00+00:00,-70.6912,-19.8663,-70.6136,-20.0103,31422.0,16244.5,98.9,1.01,148.5,24.1,119.6,0.97,133.5,77.2,-70.7774,-19.7063
D-033,2026-08-27T06:00:00+00:00,-70.7774,-19.7063,-70.6459,-19.836,31422.0,16244.5,98.9,1.53,162.0,25.1,167.0,1.56,147.0,64.9,-70.9234,-19.5622
D-033,2026-08-27T12:00:00+00:00,-70.9234,-19.5622,-70.8389,-19.3738,31422.0,16244.5,98.9,1.16,216.1,19.5,186.0,1.19,201.1,70.3,-71.0174,-19.7714
D-033,2026-08-27T18:00:00+00:00,-71.0174,-19.7714,-70.901,-19.646,31422.0,16244.5,98.9,1.37,199.3,35.5,172.4,1.27,184.3,75.8,-71.1467,-19.9108
